audit_id,table_name,row_pk,column_name,issue_type,old_value,new_value,action,reason,created_at
556,clean.app_snapshot_clean,6710,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
557,clean.app_snapshot_clean,6713,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
558,clean.app_snapshot_clean,6715,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
559,clean.app_snapshot_clean,6717,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
560,clean.app_snapshot_clean,6718,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
561,clean.app_snapshot_clean,6720,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
562,clean.app_snapshot_clean,6724,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
563,clean.app_snapshot_clean,6725,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
564,clean.app_snapshot_clean,6746,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
565,clean.app_snapshot_clean,6747,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
566,clean.app_snapshot_clean,6748,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
567,clean.app_snapshot_clean,6750,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
568,clean.app_snapshot_clean,6752,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
569,clean.app_snapshot_clean,6756,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
570,clean.app_snapshot_clean,6757,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
571,clean.app_snapshot_clean,6760,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
572,clean.app_snapshot_clean,6764,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
573,clean.app_snapshot_clean,6765,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
574,clean.app_snapshot_clean,6767,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
575,clean.app_snapshot_clean,6769,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
576,clean.app_snapshot_clean,6792,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
577,clean.app_snapshot_clean,6794,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
578,clean.app_snapshot_clean,6809,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
579,clean.app_snapshot_clean,6814,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
580,clean.app_snapshot_clean,6815,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
581,clean.app_snapshot_clean,6817,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
582,clean.app_snapshot_clean,6818,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
583,clean.app_snapshot_clean,6819,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
584,clean.app_snapshot_clean,6822,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
585,clean.app_snapshot_clean,6823,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
586,clean.app_snapshot_clean,6829,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
587,clean.app_snapshot_clean,6831,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
588,clean.app_snapshot_clean,6832,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
589,clean.app_snapshot_clean,6833,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
590,clean.app_snapshot_clean,6835,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
591,clean.app_snapshot_clean,6840,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
592,clean.app_snapshot_clean,6842,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
593,clean.app_snapshot_clean,6843,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
594,clean.app_snapshot_clean,6845,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
595,clean.app_snapshot_clean,6846,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
596,clean.app_snapshot_clean,6848,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
597,clean.app_snapshot_clean,6849,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
598,clean.app_snapshot_clean,6852,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
599,clean.app_snapshot_clean,6853,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
600,clean.app_snapshot_clean,6855,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
601,clean.app_snapshot_clean,6856,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
602,clean.app_snapshot_clean,6857,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
603,clean.app_snapshot_clean,6858,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
604,clean.app_snapshot_clean,6860,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
605,clean.app_snapshot_clean,6867,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
606,clean.app_snapshot_clean,6868,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
607,clean.app_snapshot_clean,6869,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
608,clean.app_snapshot_clean,6871,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
609,clean.app_snapshot_clean,6873,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
610,clean.app_snapshot_clean,6876,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
611,clean.app_snapshot_clean,6878,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
612,clean.app_snapshot_clean,6879,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
613,clean.app_snapshot_clean,6880,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
